Gad_area,Dia_inc,Dia_mm,Insulation_code,Insulation_thk,Insulation_mat,Insulation_jac,Pipe_len,Total_area
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.05,9.68
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,10,273.0,HI*,30,MWPS,ALZ_0.8,2.23,2.34
0,6,168.0,HI*,30,MWPS,ALZ_0.8,1.82,1.31
0,2,60.0,HI*,30,MWPS,ALZ_0.6,2.7,1.02
0,2,60.0,HI*,30,MWPS,ALZ_0.6,1.23,0.46
0,8,219.0,HI*,30,MWPS,ALZ_0.8,6.21,5.45
0,10,273.0,HI*,30,MWPS,ALZ_0.8,1.97,2.06
0,8,219.0,HI*,30,MWPS,ALZ_0.8,4.75,4.16
0,8,219.0,HI*,30,MWPS,ALZ_0.8,2.73,2.4
0,8,219.0,HI*,30,MWPS,ALZ_0.8,4.54,3.98
0,8,219.0,HI*,30,MWPS,ALZ_0.8,2.95,2.58
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.11,1.55
0,8,219.0,HI*,30,MWPS,ALZ_0.8,10.59,9.28
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.31,1.63
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.11,1.55
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.11,1.55
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,8,219.0,HI*,30,MWPS,ALZ_0.8,7.89,6.91
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.11,1.55
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.11,1.55
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,8,219.0,HI*,30,MWPS,ALZ_0.8,2.89,2.53
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.11,1.55
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.05,9.68
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.11,1.55
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,2,60.0,HI*,30,MWPS,ALZ_0.6,4.11,1.55
0,2,60.0,HI*,30,MWPS,ALZ_0.6,3.13,1.18
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,10.44,9.15
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,10.74,9.41
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.19,9.81
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,7.63,6.69
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.09,9.72
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,3.26,2.86
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.05,9.68
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,9.61,8.42
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.09,9.72
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.05,9.68
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.09,9.72
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,10.13,8.87
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.05,9.68
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,7.02,6.15
0,8,219.0,HI*,30,MWPS,ALZ_0.8,14.16,12.41
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.2,9.81
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,10.59,9.28
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.09,9.72
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.05,9.68
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,10.11,8.86
0,8,219.0,HI*,30,MWPS,ALZ_0.8,10.44,9.15
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,8,219.0,HI*,30,MWPS,ALZ_0.8,11.05,9.68
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,2,60.0,HI*,30,MWPS,ALZ_0.6,0.0,0.0
0,14,356.0,HI*,110,MWPS,ALZ_0.8,14.25,25.78
0,14,356.0,HI*,110,MWPS,ALZ_0.8,14.0,25.33
0,14,356.0,HI*,110,MWPS,ALZ_0.8,13.81,24.99
0,14,356.0,HI*,110,MWPS,ALZ_0.8,18.23,32.98
0,14,356.0,HI*,110,MWPS,ALZ_0.8,14.25,25.78
0,14,356.0,HI*,110,MWPS,ALZ_0.8,14.0,25.33
0,14,356.0,HI*,110,MWPS,ALZ_0.8,13.81,24.99
0,14,356.0,HI*,110,MWPS,ALZ_0.8,18.23,32.98
0,6,168.0,HI*,60,MWPS,ALZ_0.8,5.69,5.14
0,6,168.0,HI*,60,MWPS,ALZ_0.8,5.91,5.34
0,6,168.0,HI*,60,MWPS,ALZ_0.8,5.91,5.35
0,6,168.0,HI*,60,MWPS,ALZ_0.8,5.91,5.35
0,6,168.0,HI*,60,MWPS,ALZ_0.8,6.0,5.43
0,6,168.0,HI*,60,MWPS,ALZ_0.8,6.0,5.43
0,6,168.0,HI*,60,MWPS,ALZ_0.8,6.0,5.43
0,6,168.0,HI*,60,MWPS,ALZ_0.8,6.0,5.43
0,10,273.0,HI*,50,MWPS,ALZ_0.8,2.39,2.8
0,6,168.0,HI*,50,MWPS,ALZ_0.8,4.29,3.61
0,10,273.0,HI*,50,MWPS,ALZ_0.8,17.67,20.7
0,10,273.0,HI*,50,MWPS,ALZ_0.8,20.75,24.32
0,10,273.0,HI*,50,MWPS,ALZ_0.8,7.87,9.22
0,6,168.0,HI*,50,MWPS,ALZ_0.8,1.81,1.52
0,10,273.0,HI*,50,MWPS,ALZ_0.8,1.51,1.77
0,6,168.0,HI*,50,MWPS,ALZ_0.8,2.35,1.98
0,10,273.0,HI*,50,MWPS,ALZ_0.8,13.08,15.33
0,6,168.0,HI*,50,MWPS,ALZ_0.8,5.67,4.77
0,10,273.0,HI*,50,MWPS,ALZ_0.8,19.53,22.89
0,10,273.0,HI*,50,MWPS,ALZ_0.8,18.0,21.09
0,10,273.0,HI*,50,MWPS,ALZ_0.8,18.71,21.93
0,10,273.0,HI*,50,MWPS,ALZ_0.8,4.34,5.09
0,6,168.0,HI*,50,MWPS,ALZ_0.8,4.35,3.66
0,10,273.0,HI*,50,MWPS,ALZ_0.8,13.11,15.36
0,6,168.0,HI*,50,MWPS,ALZ_0.8,5.6,4.71
0,10,273.0,HI*,50,MWPS,ALZ_0.8,19.61,22.98
0,10,273.0,HI*,50,MWPS,ALZ_0.8,18.34,21.49
0,10,273.0,HI*,50,MWPS,ALZ_0.8,27.49,32.21
0,10,273.0,HI*,50,MWPS,ALZ_0.8,3.12,3.65
0,6,168.0,HI*,50,MWPS,ALZ_0.8,3.89,3.27
0,10,273.0,HI*,50,MWPS,ALZ_0.8,2.52,2.95
0,6,168.0,HI*,50,MWPS,ALZ_0.8,5.11,4.3
0,10,273.0,HI*,50,MWPS,ALZ_0.8,15.41,18.06
0,10,273.0,HI*,50,MWPS,ALZ_0.8,24.85,29.12
0,10,273.0,HI*,50,MWPS,ALZ_0.8,7.91,9.27
0,6,168.0,HI*,50,MWPS,ALZ_0.8,1.36,1.14
0,6,168.0,HI*,50,MWPS,ALZ_0.8,2.94,2.48
0,8,219.0,HI*,50,MWPS,ALZ_0.8,4.04,4.05
0,8,219.0,HI*,50,MWPS,ALZ_0.8,2.68,2.68
0,8,219.0,HI*,50,MWPS,ALZ_0.8,3.51,3.52
0,8,219.0,HI*,50,MWPS,ALZ_0.8,3.21,3.22
0,8,219.0,HI*,50,MWPS,ALZ_0.8,3.51,3.52
0,8,219.0,HI*,50,MWPS,ALZ_0.8,2.88,2.89
0,8,219.0,HI*,50,MWPS,ALZ_0.8,4.07,4.07
0,8,219.0,HI*,50,MWPS,ALZ_0.8,2.7,2.71
0,8,219.0,HI*,100,MWPS,ALZ_0.8,7.17,9.44
0,8,219.0,HI*,100,MWPS,ALZ_0.8,7.17,9.44
0,8,219.0,HI*,100,MWPS,ALZ_0.8,7.17,9.44
0,8,219.0,HI*,100,MWPS,ALZ_0.8,7.17,9.44
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.94
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.19
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,8,219.0,HI,85,CF_CS,SS_0.8,1.63,1.89
0,8,219.0,HI,85,CF_CS,SS_0.8,7.38,8.55
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.2
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.73,3.09
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,2.31,1.91
0,6,168.0,HI,75,CF_CS,SS_0.8,1.5,1.5
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.19
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,8,219.0,HI,85,CF_CS,SS_0.8,9.4,10.89
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.19
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,4,114.0,HI,75,CF_CS,SS_0.8,2.31,1.91
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.31,1.91
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.58,2.97
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.73,3.09
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.31,1.91
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.73,3.09
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.94
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.19
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,8,219.0,HI,85,CF_CS,SS_0.8,1.63,1.89
0,8,219.0,HI,85,CF_CS,SS_0.8,7.37,8.54
0,6,168.0,HI,75,CF_CS,SS_0.8,3.14,3.14
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,4,114.0,HI,75,CF_CS,SS_0.8,3.72,3.08
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,2.3,1.9
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.19
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,8,219.0,HI,85,CF_CS,SS_0.8,9.4,10.89
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.2
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,4,114.0,HI,75,CF_CS,SS_0.8,2.3,1.9
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.3,1.9
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.72,3.08
0,4,114.0,HI,75,CF_CS,SS_0.8,3.72,3.08
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,2.3,1.9
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,3.72,3.08
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.53,2.92
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,2.1,1.75
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.1,1.75
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.19
0,8,219.0,HI,85,CF_CS,SS_0.8,1.63,1.89
0,8,219.0,HI,85,CF_CS,SS_0.8,7.57,8.77
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.19
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,4,114.0,HI,75,CF_CS,SS_0.8,2.1,1.75
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.1,1.75
0,4,114.0,HI,75,CF_CS,SS_0.8,3.53,2.92
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.53,2.92
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.53,2.92
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.94
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.19
0,8,219.0,HI,85,CF_CS,SS_0.8,1.63,1.89
0,8,219.0,HI,85,CF_CS,SS_0.8,7.57,8.77
0,6,168.0,HI,75,CF_CS,SS_0.8,3.2,3.2
0,8,219.0,HI,85,CF_CS,SS_0.8,0.15,0.18
0,6,168.0,HI,75,CF_CS,SS_0.8,2.14,2.14
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.12,1.76
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,3.54,2.93
0,4,114.0,HI,75,CF_CS,SS_0.8,3.73,3.09
0,6,168.0,HI,75,CF_CS,SS_0.8,0.14,0.14
0,4,114.0,HI,75,CF_CS,SS_0.8,2.31,1.91
0,6,168.0,HI,75,CF_CS,SS_0.8,0.93,0.93
0,4,114.0,HI,75,CF_CS,SS_0.8,2.31,1.91
0,6,168.0,HI,75,CF_CS,SS_0.8,1.36,1.36
0,6,168.0,HI,75,CF_CS,SS_0.8,2.41,2.4
